image_id,target_class,deletion_auc,insertion_auc
ISIC_0029741,2,0.5539673566818237,0.6667852401733398
ISIC_0028925,2,0.8018053770065308,0.3324941396713257
ISIC_0031362,2,0.9965388178825378,0.8402674198150635
ISIC_0027613,3,0.8994321227073669,0.8270598649978638
ISIC_0032468,3,0.8857123851776123,0.8018836379051208
ISIC_0032642,5,0.5472084283828735,0.21635587513446808
ISIC_0033790,3,0.15751497447490692,0.21692675352096558
ISIC_0033675,5,0.7772155404090881,0.10034096240997314
ISIC_0032247,2,0.24936267733573914,0.36586248874664307
ISIC_0031429,4,0.16776610910892487,0.047587137669324875
ISIC_0030321,3,0.5231486558914185,0.16095541417598724
ISIC_0024318,3,0.9991725087165833,0.5240012407302856
ISIC_0024396,3,0.8260289430618286,0.8800391554832458
ISIC_0024553,3,0.5439698696136475,0.048436202108860016
ISIC_0025771,3,0.9920212626457214,0.3448113799095154
ISIC_0030443,4,0.05362233892083168,0.4110146462917328
ISIC_0031499,4,0.1404276043176651,0.21388624608516693
ISIC_0030060,4,0.2134300321340561,0.6944980025291443
ISIC_0030211,4,0.7019446492195129,0.5751953721046448
ISIC_0025603,4,0.06723113358020782,0.38842692971229553
ISIC_0024624,2,0.6886019110679626,0.8535740971565247
ISIC_0024951,4,0.19796346127986908,0.26724907755851746
ISIC_0030106,4,0.31441938877105713,0.21666419506072998
ISIC_0029370,4,0.5357058644294739,0.24160009622573853
ISIC_0031958,4,0.2988108992576599,0.5464875102043152
ISIC_0028219,5,0.9927393794059753,0.6795405149459839
ISIC_0026314,5,0.9747121334075928,0.6130965352058411
ISIC_0027033,2,0.82390296459198,0.9165161848068237
ISIC_0027822,2,0.6080783009529114,0.9521176218986511
ISIC_0026247,5,0.9937844276428223,0.8820702433586121
ISIC_0028467,5,0.9980199933052063,0.8472582697868347
ISIC_0033312,4,0.7799955010414124,0.5770272612571716
ISIC_0029884,4,0.40896162390708923,0.37297728657722473
ISIC_0028900,4,0.20642223954200745,0.35202527046203613
ISIC_0025489,5,0.9666764140129089,0.2880208492279053
ISIC_0025265,5,0.9936932325363159,0.820307195186615
ISIC_0029909,4,0.038792479783296585,0.02431466057896614
ISIC_0033074,5,0.9694576859474182,0.725665807723999
ISIC_0034087,5,0.9924656748771667,0.8266005516052246
ISIC_0032722,5,0.9736587405204773,0.2885396182537079
ISIC_0033362,4,0.1346779614686966,0.47845473885536194
ISIC_0032602,4,0.30213144421577454,0.42092475295066833
ISIC_0032724,4,0.5721340775489807,0.5664302110671997
ISIC_0033129,4,0.35258835554122925,0.43171921372413635
ISIC_0033180,5,0.7908156514167786,0.8382138013839722
ISIC_0033962,5,0.7427563071250916,0.6446765065193176
ISIC_0033603,5,0.7678106427192688,0.17433153092861176
ISIC_0033337,5,0.6017618179321289,0.24007096886634827
ISIC_0033594,4,0.019363626837730408,0.30706894397735596
ISIC_0033241,5,0.881181001663208,0.32475796341896057
ISIC_0032598,4,0.10296402871608734,0.607680082321167
ISIC_0034289,4,0.066486656665802,0.24722114205360413
ISIC_0033687,4,0.4659823477268219,0.41172558069229126
ISIC_0034085,4,0.3930504024028778,0.2648451030254364
ISIC_0028082,4,0.48597848415374756,0.34566447138786316
ISIC_0033863,4,0.1568240225315094,0.3965258002281189
ISIC_0034180,4,0.03551334887742996,0.479025274515152
ISIC_0033267,4,0.12654927372932434,0.4019731879234314
ISIC_0033651,4,0.2660067677497864,0.8133628368377686
ISIC_0033304,4,0.18584004044532776,0.7316752672195435
ISIC_0033042,2,0.22185289859771729,0.4380844533443451
ISIC_0027402,5,0.7062369585037231,0.6608846783638
ISIC_0032462,5,0.965958833694458,0.7218834757804871
ISIC_0032982,5,0.9981111288070679,0.8792861104011536
ISIC_0033196,5,0.9935283064842224,0.8517782092094421
ISIC_0032653,5,0.993129312992096,0.9442731738090515
ISIC_0033392,4,0.17681673169136047,0.6630924940109253
ISIC_0032873,4,0.6696406602859497,0.44474270939826965
ISIC_0032862,6,0.9800089001655579,0.4556712210178375
ISIC_0033073,6,0.994813859462738,0.31326502561569214
ISIC_0033696,6,0.9263870120048523,0.16731934249401093
ISIC_0033668,2,0.6371369957923889,0.869549572467804
ISIC_0032690,5,0.36563947796821594,0.22123554348945618
ISIC_0032918,5,0.7527403831481934,0.1597798466682434
ISIC_0032807,4,0.17953234910964966,0.2757849097251892
ISIC_0032645,5,0.8861997127532959,0.30724474787712097
ISIC_0033394,4,0.9141083359718323,0.591120183467865
ISIC_0034233,4,0.4769538640975952,0.6462926268577576
ISIC_0024640,5,0.5159848928451538,0.43024134635925293
ISIC_0026167,4,0.4875812530517578,0.25903818011283875
ISIC_0028984,4,0.14194607734680176,0.085975781083107
ISIC_0032197,4,0.3368586301803589,0.06873530894517899
ISIC_0028965,4,0.7943723797798157,0.47898393869400024
ISIC_0027793,5,0.9984755516052246,0.7632642984390259
ISIC_0028003,5,0.9517372846603394,0.7240630984306335
ISIC_0027302,5,0.9927844405174255,0.7843513488769531
ISIC_0030932,2,0.6802393198013306,0.3764798641204834
ISIC_0032036,5,0.7110778093338013,0.2478189617395401
ISIC_0025748,4,0.25881990790367126,0.5557729601860046
ISIC_0026916,4,0.10460355132818222,0.5320301055908203
ISIC_0027863,4,0.01625150442123413,0.369906485080719
ISIC_0026694,4,0.016502652317285538,0.10992521047592163
ISIC_0024313,5,0.9715485572814941,0.7944443225860596
ISIC_0026774,5,0.9975481629371643,0.6408352255821228
ISIC_0030047,5,0.9458389282226562,0.6821801066398621
ISIC_0026571,4,0.5737243294715881,0.27655652165412903
ISIC_0030653,5,0.95598304271698,0.7989115715026855
ISIC_0030950,4,0.21449972689151764,0.389523983001709
ISIC_0028103,2,0.8450764417648315,0.8008498549461365
ISIC_0030255,5,0.995245635509491,0.8710083365440369
ISIC_0029495,5,0.9887634515762329,0.8463808298110962
ISIC_0032269,2,0.5885071158409119,0.5763701796531677
ISIC_0031350,5,0.9505579471588135,0.37611693143844604
ISIC_0026930,5,0.891723096370697,0.3632010519504547
ISIC_0027350,5,0.9145210981369019,0.56870436668396
ISIC_0028218,4,0.15972918272018433,0.15079332888126373
ISIC_0024805,4,0.035881321877241135,0.39521563053131104
ISIC_0030032,5,0.8285704851150513,0.35285302996635437
ISIC_0025543,2,0.7257466316223145,0.8472368121147156
ISIC_0032433,5,0.8872531056404114,0.373166024684906
ISIC_0027480,5,0.9954950213432312,0.24832554161548615
ISIC_0031821,5,0.9921854734420776,0.8416222333908081
ISIC_0028026,4,0.46437010169029236,0.4442077577114105
ISIC_0027904,2,0.7599930167198181,0.3653791844844818
ISIC_0028666,5,0.29080769419670105,0.3110130727291107
ISIC_0026735,4,0.4897312521934509,0.23916859924793243
ISIC_0031368,2,0.9238699078559875,0.8269832134246826
ISIC_0031900,2,0.8736664652824402,0.7192973494529724
ISIC_0025414,2,0.4929500222206116,0.6463169455528259
ISIC_0030925,4,0.06691833585500717,0.4653894007205963
ISIC_0031377,5,0.9645522832870483,0.8088215589523315
ISIC_0030604,5,0.7698103189468384,0.15318512916564941
ISIC_0024958,5,0.6226456761360168,0.35614103078842163
ISIC_0028075,4,0.02283657342195511,0.12021758407354355
ISIC_0026823,2,0.3436582386493683,0.4111156761646271
ISIC_0028968,5,0.21565189957618713,0.3224635124206543
ISIC_0024739,4,0.17306596040725708,0.022412067279219627
ISIC_0029404,6,0.8858354687690735,0.7784945368766785
ISIC_0030275,6,0.9670661091804504,0.8916691541671753
ISIC_0032745,2,0.2106497436761856,0.8228175640106201
ISIC_0032557,2,0.26167726516723633,0.6519983410835266
ISIC_0033092,2,0.39950865507125854,0.6302782297134399
ISIC_0027210,6,0.9898244738578796,0.9143231511116028
ISIC_0025924,6,0.9986849427223206,0.63091641664505
ISIC_0033817,6,0.9971568584442139,0.9872838854789734
ISIC_0030283,6,0.9749239087104797,0.8729163408279419
ISIC_0024475,6,0.5577927231788635,0.0930657684803009
ISIC_0028406,6,0.9923131465911865,0.6644052863121033
ISIC_0031215,6,0.9540021419525146,0.14528794586658478
ISIC_0031065,6,0.9784952998161316,0.5640483498573303
ISIC_0026467,6,0.9063937067985535,0.8444076180458069
ISIC_0034093,1,0.976966142654419,0.3714502155780792
ISIC_0032384,1,0.9180282354354858,0.29036474227905273
ISIC_0027146,1,0.5663455128669739,0.02507339045405388
ISIC_0028807,1,0.7456889152526855,0.0598151795566082
ISIC_0024673,1,0.6336502432823181,0.05833002179861069
ISIC_0025932,1,0.38284844160079956,0.15869198739528656
ISIC_0028747,1,0.7558609247207642,0.08841801434755325
ISIC_0027433,1,0.5803351402282715,0.032895203679800034
ISIC_0029515,1,0.31233450770378113,0.12652288377285004
ISIC_0031284,5,0.21167299151420593,0.40654343366622925
ISIC_0031789,2,0.6073722839355469,0.4414510428905487
ISIC_0030659,2,0.23807531595230103,0.487962931394577
ISIC_0026831,1,0.579239010810852,0.11423616856336594
ISIC_0032482,6,0.09478908777236938,0.2990843653678894
ISIC_0029201,1,0.07889273017644882,0.020992035046219826
ISIC_0026439,1,0.4453198313713074,0.022895775735378265
ISIC_0029779,6,0.9302681088447571,0.11837592720985413
ISIC_0033720,5,0.7860207557678223,0.6146672368049622
ISIC_0034255,1,0.27653539180755615,0.06449247896671295
ISIC_0032834,2,0.6619672179222107,0.8900399208068848
ISIC_0031698,1,0.9726290702819824,0.6229922771453857
ISIC_0026192,1,0.7877107858657837,0.4623177647590637
ISIC_0031384,1,0.9800119400024414,0.4137845039367676
ISIC_0024332,3,0.07358007878065109,0.018288834020495415
ISIC_0030528,0,0.7226672172546387,0.3711245357990265
ISIC_0027846,1,0.9965531229972839,0.5787668228149414
ISIC_0032194,1,0.799944281578064,0.15924988687038422
ISIC_0029489,1,0.9931053519248962,0.2240290492773056
ISIC_0025266,0,0.5605491995811462,0.051806237548589706
ISIC_0028989,1,0.31015050411224365,0.2733355462551117
ISIC_0031007,1,0.6045812368392944,0.632390558719635
ISIC_0028329,1,0.9764555096626282,0.5549301505088806
ISIC_0027337,0,0.3578813076019287,0.31091222167015076
ISIC_0028084,1,0.798880934715271,0.4974372684955597
ISIC_0026970,1,0.664202868938446,0.5302090048789978
ISIC_0027629,1,0.5903713703155518,0.5287855267524719
ISIC_0031407,1,0.9569908380508423,0.11542867124080658
ISIC_0028652,1,0.7253305912017822,0.12054558098316193
ISIC_0024564,0,0.1207880973815918,0.11329710483551025
ISIC_0025322,1,0.7066213488578796,0.21077995002269745
ISIC_0031062,1,0.9834548234939575,0.3001265525817871
ISIC_0025818,1,0.9171854257583618,0.2380349338054657
ISIC_0030746,1,0.7619292736053467,0.15260541439056396
ISIC_0029342,1,0.8556715250015259,0.28584960103034973
ISIC_0028577,1,0.9637477397918701,0.4482170343399048
ISIC_0026829,1,0.4899023473262787,0.19846202433109283
ISIC_0028122,1,0.9398095011711121,0.2745634913444519
ISIC_0031697,1,0.5067973732948303,0.44320234656333923
ISIC_0029917,1,0.9755910038948059,0.2080734223127365
ISIC_0027675,1,0.6859279274940491,0.6867124438285828
ISIC_0025031,1,0.982316255569458,0.6208961606025696
ISIC_0031588,5,0.9760711789131165,0.8438602089881897
ISIC_0025311,5,0.997137725353241,0.7445434331893921
ISIC_0026555,5,0.9992643594741821,0.7675287127494812
ISIC_0025457,5,0.9289683699607849,0.7905260920524597
ISIC_0029594,5,0.9965534806251526,0.6882172226905823
ISIC_0029347,5,0.9960467219352722,0.8518743515014648
ISIC_0027315,5,0.9965212941169739,0.8663999438285828
ISIC_0024968,5,0.890678882598877,0.9050952196121216
ISIC_0031403,5,0.9985970258712769,0.908600389957428
ISIC_0031974,5,0.9984480142593384,0.9489079713821411
ISIC_0024896,5,0.9982375502586365,0.9365091919898987
ISIC_0029153,5,0.9966588616371155,0.7746963500976562
ISIC_0029569,5,0.9469050765037537,0.6830507516860962
ISIC_0031895,5,0.9996852278709412,0.7279162406921387
ISIC_0027278,5,0.9936388731002808,0.7666077017784119
ISIC_0028090,5,0.9990783333778381,0.6751249432563782
ISIC_0030918,5,0.8287046551704407,0.31056883931159973
ISIC_0025161,5,0.9941255450248718,0.8200826644897461
ISIC_0031652,5,0.9997875690460205,0.7667332291603088
ISIC_0030846,5,0.9996501207351685,0.7556152939796448
ISIC_0025407,5,0.9998529553413391,0.9323973655700684
ISIC_0029998,5,0.9909190535545349,0.8730639219284058
ISIC_0028359,5,0.9555110335350037,0.801112711429596
ISIC_0032501,2,0.3526323139667511,0.29088330268859863
ISIC_0025487,5,0.999083399772644,0.6114500164985657
ISIC_0025287,5,0.9995306134223938,0.8706685900688171
ISIC_0031997,5,0.9926436543464661,0.8777227401733398
ISIC_0025675,5,0.9811604022979736,0.7001457214355469
ISIC_0025142,5,0.998802900314331,0.768762469291687
ISIC_0030016,5,0.9944649338722229,0.8433334231376648
ISIC_0026621,5,0.5567634105682373,0.46970459818840027
ISIC_0030599,5,0.8656713366508484,0.8382628560066223
ISIC_0032211,5,0.8590438365936279,0.6215559244155884
ISIC_0026565,5,0.92719566822052,0.3789807856082916
ISIC_0025749,5,0.9983899593353271,0.6488757133483887
ISIC_0029336,5,0.9943679571151733,0.7834396362304688
ISIC_0025353,5,0.9746981263160706,0.734093427658081
ISIC_0024980,5,0.9995996356010437,0.7726997137069702
ISIC_0030128,5,0.9996004700660706,0.6632363200187683
ISIC_0028282,5,0.997279703617096,0.831944465637207
ISIC_0028639,5,0.8599281311035156,0.8013662099838257
ISIC_0031185,5,0.9908276796340942,0.7987599968910217
ISIC_0024369,5,0.9793592095375061,0.5375246405601501
ISIC_0028196,5,0.9998889565467834,0.9468823671340942
ISIC_0025966,5,0.9482746720314026,0.3717600107192993
ISIC_0030903,5,0.9983677268028259,0.7807237505912781
ISIC_0025994,5,0.9977411031723022,0.6588162183761597
ISIC_0025056,5,0.999906599521637,0.8129315376281738
ISIC_0030322,5,0.9995755553245544,0.6908080577850342
ISIC_0031151,2,0.2802700102329254,0.29399821162223816
ISIC_0031777,5,0.9999816417694092,0.8037216067314148
ISIC_0025558,5,0.9986059069633484,0.7850204110145569
ISIC_0026700,5,0.9974591732025146,0.6934848427772522
ISIC_0026594,5,0.9917683601379395,0.8422773480415344
ISIC_0029619,5,0.990294337272644,0.8894076943397522
ISIC_0030906,5,0.9927922487258911,0.618306577205658
ISIC_0029675,5,0.9999130368232727,0.942875862121582
ISIC_0030411,5,0.9534711837768555,0.8749931454658508
ISIC_0031219,5,0.9982688426971436,0.9057881236076355
ISIC_0028108,5,0.9995927810668945,0.7674756646156311
ISIC_0030483,5,0.9997841119766235,0.8303179740905762
ISIC_0024421,5,0.998024582862854,0.7789009809494019
ISIC_0027251,5,0.9988048076629639,0.9032506346702576
ISIC_0029618,5,0.9994809627532959,0.7705264091491699
ISIC_0028613,5,0.9927664995193481,0.7657351493835449
ISIC_0031102,5,0.8011059761047363,0.7292552590370178
ISIC_0025910,5,0.98298180103302,0.8076141476631165
ISIC_0030547,5,0.9997212886810303,0.8818222284317017
ISIC_0031288,5,0.5002663135528564,0.7998238205909729
ISIC_0031909,5,0.9678710103034973,0.7973065972328186
ISIC_0026822,5,0.9986602663993835,0.8631411194801331
ISIC_0024429,5,0.9780405759811401,0.5453352928161621
ISIC_0026225,5,0.993259608745575,0.6710255742073059
ISIC_0026202,5,0.972560703754425,0.5320547819137573
ISIC_0025116,5,0.991130530834198,0.896842360496521
ISIC_0025952,5,0.9964611530303955,0.8051020503044128
ISIC_0027657,5,0.8747619986534119,0.7452359795570374
ISIC_0026540,5,0.5567424297332764,0.615900993347168
ISIC_0030206,5,0.9997113943099976,0.7734460830688477
ISIC_0032071,5,0.9418418407440186,0.6679423451423645
ISIC_0026269,5,0.9991737008094788,0.8915941715240479
ISIC_0032484,5,0.9950330257415771,0.6730857491493225
ISIC_0026980,5,0.9969229698181152,0.8490692973136902
ISIC_0032202,5,0.9773572087287903,0.790675163269043
ISIC_0027868,5,0.9632233381271362,0.5184321999549866
ISIC_0024465,5,0.99736487865448,0.8375182151794434
ISIC_0031682,5,0.9909396767616272,0.6695042848587036
ISIC_0025738,5,0.9955155253410339,0.80637127161026
ISIC_0030538,5,0.9990876913070679,0.8911834359169006
ISIC_0026112,5,0.9934573173522949,0.7325655817985535
ISIC_0027384,5,0.597334623336792,0.6059132814407349
ISIC_0029490,5,0.9999088644981384,0.7236620783805847
ISIC_0026241,5,0.9901162981987,0.9191691279411316
ISIC_0026915,5,0.9988594055175781,0.8916900157928467
ISIC_0032263,5,0.999762237071991,0.9268527030944824
ISIC_0032241,5,0.9808492660522461,0.8707543015480042
ISIC_0028177,5,0.9999565482139587,0.8062896132469177
ISIC_0028609,5,0.9999166131019592,0.8994469046592712
ISIC_0026267,5,0.9858244061470032,0.6420604586601257
ISIC_0027405,5,0.9986681938171387,0.8107744455337524
ISIC_0029999,5,0.9922510981559753,0.6608865857124329
ISIC_0032108,5,0.9999016523361206,0.5956359505653381
ISIC_0026173,5,0.9984520673751831,0.5250459909439087
ISIC_0026773,5,0.9998235106468201,0.833327054977417
ISIC_0024404,5,0.9994151592254639,0.8984125256538391
ISIC_0027971,5,0.9930373430252075,0.7751617431640625
ISIC_0032056,5,0.9997315406799316,0.7975764274597168
ISIC_0025527,5,0.9976173043251038,0.665364146232605
ISIC_0029508,5,0.9997995495796204,0.7476417422294617
ISIC_0031581,5,0.8530791401863098,0.831355094909668
ISIC_0026368,5,0.9941866993904114,0.8012381792068481
ISIC_0027712,5,0.9984728097915649,0.7363185286521912
ISIC_0026253,5,0.6134957075119019,0.8245322704315186
ISIC_0029167,5,0.9999300241470337,0.819621741771698
ISIC_0027593,5,0.9998085498809814,0.7658957839012146
ISIC_0026570,5,0.9998353719711304,0.8691876530647278
ISIC_0030657,5,0.9974254965782166,0.780720055103302
ISIC_0030380,5,0.9910125136375427,0.6747400164604187
ISIC_0031656,5,0.9999338984489441,0.806153416633606
ISIC_0029871,5,0.9997977614402771,0.7384895086288452
ISIC_0032339,5,0.9990848898887634,0.8830370306968689
ISIC_0026436,5,0.8651418685913086,0.908399760723114
ISIC_0026240,5,0.9992405772209167,0.6763154864311218
ISIC_0031540,5,0.9260438680648804,0.7710376381874084
ISIC_0031033,5,0.9942670464515686,0.7887265682220459
ISIC_0030265,5,0.9994899034500122,0.7588368654251099
ISIC_0030248,5,0.9999696612358093,0.655546247959137
ISIC_0032320,5,0.9999585151672363,0.6845656633377075
ISIC_0025236,5,0.9846078753471375,0.8146229982376099
ISIC_0024919,5,0.9999524354934692,0.8894908428192139
ISIC_0025844,5,0.9991922378540039,0.8080854415893555
ISIC_0030450,5,0.9990524053573608,0.9049478769302368
ISIC_0030916,5,0.9999109506607056,0.8506717085838318
ISIC_0027225,5,0.9980019330978394,0.34345316886901855
ISIC_0028275,5,0.9931282997131348,0.6579441428184509
ISIC_0024794,5,0.9997466802597046,0.7822341918945312
ISIC_0025649,5,0.9997046589851379,0.8460458517074585
ISIC_0025147,5,0.9994165897369385,0.8006064891815186
ISIC_0026983,5,0.9998888373374939,0.8234845995903015
ISIC_0029423,5,0.9997653365135193,0.8685461282730103
ISIC_0030385,5,0.9909527897834778,0.6762492656707764
ISIC_0025890,5,0.9874234199523926,0.7372602224349976
ISIC_0029556,5,0.9999255537986755,0.7813064455986023
ISIC_0028674,5,0.9995254278182983,0.9038264155387878
ISIC_0025430,5,0.9566482901573181,0.7574155330657959
ISIC_0026977,5,0.9985960125923157,0.8110422492027283
ISIC_0030220,5,0.9942991137504578,0.7295866012573242
ISIC_0031864,5,0.9995630383491516,0.7590922117233276
ISIC_0031816,5,0.9999308586120605,0.8486239910125732
ISIC_0029722,5,0.9994681477546692,0.9161717891693115
ISIC_0030975,5,0.9987328052520752,0.9156956672668457
ISIC_0032054,5,0.9999085068702698,0.8983174562454224
ISIC_0030342,5,0.999269962310791,0.8122153282165527
ISIC_0028667,5,0.9997444152832031,0.7881438732147217
ISIC_0027032,5,0.9990242719650269,0.828296422958374
ISIC_0030928,5,0.9999098777770996,0.8677322268486023
ISIC_0031128,5,0.9081894159317017,0.506001353263855
ISIC_0029968,5,0.9994705319404602,0.7731433510780334
ISIC_0024826,5,0.9998186230659485,0.886053204536438
ISIC_0024455,5,0.9999269843101501,0.739119291305542
ISIC_0028501,5,0.9978556036949158,0.8052447438240051
ISIC_0029408,5,0.9988484382629395,0.8046181201934814
ISIC_0029684,5,0.9943428635597229,0.896104097366333
ISIC_0028248,5,0.9963219165802002,0.7680893540382385
ISIC_0028997,5,0.9607715010643005,0.7473365068435669
ISIC_0027785,5,0.9912465810775757,0.8958308100700378
ISIC_0026999,5,0.9999165534973145,0.6832603216171265
ISIC_0029762,5,0.999877393245697,0.8442215919494629
ISIC_0025632,5,0.99962317943573,0.8957196474075317
ISIC_0024939,5,0.8061025738716125,0.8302431106567383
ISIC_0032106,5,0.999835193157196,0.8266858458518982
ISIC_0030368,5,0.9990371465682983,0.8835160136222839
ISIC_0030087,5,0.9999954104423523,0.9068050980567932
ISIC_0027833,5,0.43541306257247925,0.5600497126579285
ISIC_0028875,5,0.9992479085922241,0.8606482744216919
ISIC_0031939,5,0.9980334639549255,0.8339601755142212
ISIC_0027173,5,0.9999458193778992,0.8263118267059326
ISIC_0028907,5,0.9999850392341614,0.889378547668457
ISIC_0026748,5,0.9038334488868713,0.731495201587677
ISIC_0026312,5,0.9993151426315308,0.9055356979370117
ISIC_0024659,5,0.9773204326629639,0.7597905993461609
ISIC_0032053,5,0.9999250173568726,0.8545969724655151
ISIC_0030327,5,0.9982399344444275,0.8273411989212036
ISIC_0025733,5,0.999987006187439,0.7506409287452698
ISIC_0026686,5,0.9999465942382812,0.8931418657302856
